"char_id","char_name","uni_id","uni_name","question","personality","avg_rating","rank","rating_sd","number_ratings"
"HP22","Cornelius Fudge","HP","Harry Potter","deep/shallow","shallow",79.5,79,20.2,138
"HP22","Cornelius Fudge","HP","Harry Potter","demure/vain","vain",79.4,196,20.9,271
"HP22","Cornelius Fudge","HP","Harry Potter","charismatic/uninspiring","uninspiring",79.3,21,22.8,258
"HP22","Cornelius Fudge","HP","Harry Potter","imaginative/practical","practical",79.2,262,22.8,267
"HP22","Cornelius Fudge","HP","Harry Potter","cool/dorky","dorky",79.2,144,20.5,113
"HP22","Cornelius Fudge","HP","Harry Potter","sheltered/street-smart","sheltered",79.2,98,19.1,259
"HP22","Cornelius Fudge","HP","Harry Potter","fast/slow","slow",79.1,29,17.6,300
"HP22","Cornelius Fudge","HP","Harry Potter","high-tech/low-tech","low-tech",79.1,141,19.3,273
"HP22","Cornelius Fudge","HP","Harry Potter","skeptical/spiritual","skeptical",79,352,22.6,267
"HP22","Cornelius Fudge","HP","Harry Potter","joyful/miserable","miserable",79,216,16.2,111
"HP22","Cornelius Fudge","HP","Harry Potter","dispassionate/romantic","dispassionate",79,63,23.4,48
"HP22","Cornelius Fudge","HP","Harry Potter","chill/offended","offended",78.8,227,22,59
"HP22","Cornelius Fudge","HP","Harry Potter","anxious/calm","anxious",78.7,244,17.7,272
"HP22","Cornelius Fudge","HP","Harry Potter","chortling/giggling","chortling",78.7,125,23.5,31
"HP22","Cornelius Fudge","HP","Harry Potter","always down/picky","picky",78.7,164,24.8,36
"HP22","Cornelius Fudge","HP","Harry Potter","quarrelsome/warm","quarrelsome",78.5,319,19.7,314
"HP22","Cornelius Fudge","HP","Harry Potter","tame/wild","tame",78.4,105,21.2,292
"HP22","Cornelius Fudge","HP","Harry Potter","extraordinary/mundane","mundane",78.4,41,21.7,281
"HP22","Cornelius Fudge","HP","Harry Potter","💔/💝","💔",78.4,141,22.6,149
"HP22","Cornelius Fudge","HP","Harry Potter","🥵/🥶","🥶",78.3,59,23.6,46
"HP22","Cornelius Fudge","HP","Harry Potter","debased/pure","debased",78,240,17.7,279
"HP22","Cornelius Fudge","HP","Harry Potter","luddite/technophile","luddite",77.7,58,23.8,211
"HP22","Cornelius Fudge","HP","Harry Potter","glad/mad","mad",77.7,259,18.3,109
"HP22","Cornelius Fudge","HP","Harry Potter","compersive/jealous","jealous",77.6,208,22.3,220
"HP22","Cornelius Fudge","HP","Harry Potter","🎃/💀","💀",77.6,195,27.9,49
"HP22","Cornelius Fudge","HP","Harry Potter","👽/🤡","🤡",77.5,74,27.6,109
"HP22","Cornelius Fudge","HP","Harry Potter","fresh/stinky","stinky",77.5,89,22.9,156
"HP22","Cornelius Fudge","HP","Harry Potter","enlightened/lost","lost",77.5,151,18.6,50
"HP22","Cornelius Fudge","HP","Harry Potter","impatient/patient","impatient",77.2,404,19.4,116
"HP22","Cornelius Fudge","HP","Harry Potter","dunce/genius","dunce",77.1,72,20.4,328
"HP22","Cornelius Fudge","HP","Harry Potter","nurturing/poisonous","poisonous",77.1,258,17.5,122
"HP22","Cornelius Fudge","HP","Harry Potter","one-faced/two-faced","two-faced",77.1,191,25.8,61
"HP22","Cornelius Fudge","HP","Harry Potter","dry/moist","dry",77.1,100,25.2,55
"HP22","Cornelius Fudge","HP","Harry Potter","legit/scrub","scrub",77,50,20.3,122
"HP22","Cornelius Fudge","HP","Harry Potter","bad-cook/good-cook","bad-cook",77,145,23.5,41
"HP22","Cornelius Fudge","HP","Harry Potter","noob/pro","noob",76.8,42,24,105
"HP22","Cornelius Fudge","HP","Harry Potter","accommodating/stubborn","stubborn",76.8,614,25.3,76
"HP22","Cornelius Fudge","HP","Harry Potter","😇/😈","😈",76.7,305,20.4,93
"HP22","Cornelius Fudge","HP","Harry Potter","💃/🧕","🧕",76.6,42,22.4,163
"HP22","Cornelius Fudge","HP","Harry Potter","geriatric/vibrant","geriatric",76.6,33,25.9,38
"HP22","Cornelius Fudge","HP","Harry Potter","exaggerating/factual","exaggerating",76.6,305,24.8,44
"HP22","Cornelius Fudge","HP","Harry Potter","🤑/🤠","🤑",76.5,213,26.9,107
"HP22","Cornelius Fudge","HP","Harry Potter","low self esteem/narcissistic","narcissistic",76.3,372,25.1,54
"HP22","Cornelius Fudge","HP","Harry Potter","kinky/vanilla","vanilla",76.3,186,28.1,291
"HP22","Cornelius Fudge","HP","Harry Potter","androgynous/gendered","gendered",76.3,849,28.3,115
"HP22","Cornelius Fudge","HP","Harry Potter","devoted/unfaithful","unfaithful",76.3,59,23.1,40
"HP22","Cornelius Fudge","HP","Harry Potter","musical/off-key","off-key",76.2,126,23.2,51
"HP22","Cornelius Fudge","HP","Harry Potter","flourishing/traumatized","traumatized",76.2,367,22.3,43
"HP22","Cornelius Fudge","HP","Harry Potter","f***-the-police/tattle-tale","tattle-tale",76.2,134,31,45
"HP22","Cornelius Fudge","HP","Harry Potter","perceptive/unobservant","unobservant",75.7,38,28.4,42
"HP22","Cornelius Fudge","HP","Harry Potter","asexual/sexual","asexual",75.7,127,19.5,48
"HP22","Cornelius Fudge","HP","Harry Potter","self-destructive/self-improving","self-destructive",75.6,286,22.9,38
"HP22","Cornelius Fudge","HP","Harry Potter","cold/warm","cold",75.5,276,20.6,257
"HP22","Cornelius Fudge","HP","Harry Potter","active/slothful","slothful",75.3,41,19.1,257
"HP22","Cornelius Fudge","HP","Harry Potter","🐀/🐘","🐀",75.3,135,27.7,160
"HP22","Cornelius Fudge","HP","Harry Potter","artistic/scientific","scientific",75.2,369,19.7,248
"HP22","Cornelius Fudge","HP","Harry Potter","repetitive/varied","repetitive",75.2,133,24.7,138
"HP22","Cornelius Fudge","HP","Harry Potter","soulful/soulless","soulless",75.2,163,19.3,79
"HP22","Cornelius Fudge","HP","Harry Potter","egalitarian/racist","racist",75.2,68,20.3,100
"HP22","Cornelius Fudge","HP","Harry Potter","codependent/independent","codependent",75.1,161,24.8,302
"HP22","Cornelius Fudge","HP","Harry Potter","distant/touchy-feely","distant",75.1,339,27.7,44
"HP22","Cornelius Fudge","HP","Harry Potter","competitive/cooperative","competitive",74.8,563,25.9,261
"HP22","Cornelius Fudge","HP","Harry Potter","thick/thin","thick",74.8,199,22.8,222
"HP22","Cornelius Fudge","HP","Harry Potter","manicured/scruffy","manicured",74.8,692,24.6,355
"HP22","Cornelius Fudge","HP","Harry Potter","empath/psychopath","psychopath",74.8,268,21.4,61
"HP22","Cornelius Fudge","HP","Harry Potter","neutral/opinionated","opinionated",74.6,950,26.4,69
"HP22","Cornelius Fudge","HP","Harry Potter","literal/metaphorical","literal",74.5,190,25.7,259
"HP22","Cornelius Fudge","HP","Harry Potter","bold/serious","serious",74.3,158,23.5,302
"HP22","Cornelius Fudge","HP","Harry Potter","salacious/wholesome","salacious",74.3,283,23.3,90
"HP22","Cornelius Fudge","HP","Harry Potter","apathetic/curious","apathetic",74.2,32,24.1,265
"HP22","Cornelius Fudge","HP","Harry Potter","complimentary/insulting","insulting",74.1,295,20.2,89
"HP22","Cornelius Fudge","HP","Harry Potter","alert/oblivious","oblivious",73.8,144,27.2,98
"HP22","Cornelius Fudge","HP","Harry Potter","bored/interested","bored",73.7,38,19,49
"HP22","Cornelius Fudge","HP","Harry Potter","awkward/charming","awkward",73.6,179,20.8,268
"HP22","Cornelius Fudge","HP","Harry Potter","gloomy/sunny","gloomy",73.6,413,25.2,48
"HP22","Cornelius Fudge","HP","Harry Potter","comedic/dramatic","dramatic",73.6,586,27.8,43
"HP22","Cornelius Fudge","HP","Harry Potter","rap/rock","rock",73.6,723,17.9,24
"HP22","Cornelius Fudge","HP","Harry Potter","still/twitchy","twitchy",73.3,393,25.9,59
"HP22","Cornelius Fudge","HP","Harry Potter","outlaw/sheriff","sheriff",73.2,369,27.2,267
"HP22","Cornelius Fudge","HP","Harry Potter","intense/lighthearted","intense",73.2,646,23.1,40
"HP22","Cornelius Fudge","HP","Harry Potter","lenient/strict","strict",73.1,425,24.1,291
"HP22","Cornelius Fudge","HP","Harry Potter","antagonist/protagonist","antagonist",73.1,176,27.4,28
"HP22","Cornelius Fudge","HP","Harry Potter","alpha/beta","beta",73,260,27.2,270
"HP22","Cornelius Fudge","HP","Harry Potter","cunning/honorable","cunning",72.8,319,18.2,308
"HP22","Cornelius Fudge","HP","Harry Potter","heroic/villainous","villainous",72.8,210,16.8,254
"HP22","Cornelius Fudge","HP","Harry Potter","loyal/traitorous","traitorous",72.7,172,22,249
"HP22","Cornelius Fudge","HP","Harry Potter","blissful/haunted","haunted",72.7,602,25.4,64
"HP22","Cornelius Fudge","HP","Harry Potter","introspective/not introspective","not introspective",72.6,93,26.8,112
"HP22","Cornelius Fudge","HP","Harry Potter","moody/stable","moody",72.4,618,22,292
"HP22","Cornelius Fudge","HP","Harry Potter","forgiving/vengeful","vengeful",72.3,459,21.4,266
"HP22","Cornelius Fudge","HP","Harry Potter","👩‍🎤/👩‍🔬","👩‍🔬",72.2,328,26.9,93
"HP22","Cornelius Fudge","HP","Harry Potter","😀/😭","😭",72,208,23.8,98
"HP22","Cornelius Fudge","HP","Harry Potter","experimental/reliable","experimental",72,314,28.7,38
"HP22","Cornelius Fudge","HP","Harry Potter","machiavellian/transparent","machiavellian",71.9,334,26.9,30
"HP22","Cornelius Fudge","HP","Harry Potter","🏋️‍♂️/🚴","🚴",71.9,661,20.5,81
"HP22","Cornelius Fudge","HP","Harry Potter","attentive/interrupting","interrupting",71.9,333,25.8,52
"HP22","Cornelius Fudge","HP","Harry Potter","refined/rugged","refined",71.8,484,24.9,294
"HP22","Cornelius Fudge","HP","Harry Potter","bright/depressed","depressed",71.8,232,17.7,224
"HP22","Cornelius Fudge","HP","Harry Potter","angelic/demonic","demonic",71.8,329,17.2,296
"HP22","Cornelius Fudge","HP","Harry Potter","decisive/hesitant","hesitant",71.7,111,27.4,297
"HP22","Cornelius Fudge","HP","Harry Potter","feminine/masculine","masculine",71.6,756,23.5,323
"HP22","Cornelius Fudge","HP","Harry Potter","city-slicker/country-bumpkin","city-slicker",71.5,738,29.1,118
"HP22","Cornelius Fudge","HP","Harry Potter","minimalist/pack rat","pack rat",71.5,168,28,98
"HP22","Cornelius Fudge","HP","Harry Potter","concise/long-winded","long-winded",71.5,157,29.8,32
"HP22","Cornelius Fudge","HP","Harry Potter","important/irrelevant","irrelevant",71.4,38,27.7,157
"HP22","Cornelius Fudge","HP","Harry Potter","🏌/🤺","🏌",71.4,63,28.4,114
"HP22","Cornelius Fudge","HP","Harry Potter","cheesy/chic","cheesy",71.4,349,24.2,42
"HP22","Cornelius Fudge","HP","Harry Potter","astonishing/methodical","methodical",71.3,419,25.5,270
"HP22","Cornelius Fudge","HP","Harry Potter","ludicrous/sensible","ludicrous",71.3,274,24.2,258
"HP22","Cornelius Fudge","HP","Harry Potter","creepy/disarming","creepy",71.1,160,24.9,133
"HP22","Cornelius Fudge","HP","Harry Potter","edgy/politically correct","politically correct",70.9,260,29.7,300
"HP22","Cornelius Fudge","HP","Harry Potter","emancipated/enslaved","enslaved",70.7,82,26,248
"HP22","Cornelius Fudge","HP","Harry Potter","blacksmith/tailor","tailor",70.7,499,23.9,30
"HP22","Cornelius Fudge","HP","Harry Potter","predictable/quirky","predictable",70.6,192,27.4,31
"HP22","Cornelius Fudge","HP","Harry Potter","builder/explorer","builder",70.5,243,20.9,303
"HP22","Cornelius Fudge","HP","Harry Potter","📈/📉","📉",70.4,60,30.7,105
"HP22","Cornelius Fudge","HP","Harry Potter","pensive/serene","pensive",70.3,554,25.3,38
"HP22","Cornelius Fudge","HP","Harry Potter","mild/spicy","mild",70.2,224,29.3,286
"HP22","Cornelius Fudge","HP","Harry Potter","fixable/unfixable","unfixable",70.2,229,25.9,42
"HP22","Cornelius Fudge","HP","Harry Potter","cruel/kind","cruel",70.2,257,20.5,283
"HP22","Cornelius Fudge","HP","Harry Potter","happy/sad","sad",70.1,516,19.7,280
"HP22","Cornelius Fudge","HP","Harry Potter","driven/unambitious","driven",69.7,1326,28.3,277
"HP22","Cornelius Fudge","HP","Harry Potter","confident/insecure","insecure",69.4,184,29,308
"HP22","Cornelius Fudge","HP","Harry Potter","avant-garde/classical","classical",69.4,388,29.1,60
"HP22","Cornelius Fudge","HP","Harry Potter","go-getter/slugabed","slugabed",69.3,41,25.3,90
"HP22","Cornelius Fudge","HP","Harry Potter","deranged/reasonable","deranged",69.2,361,22.7,95
"HP22","Cornelius Fudge","HP","Harry Potter","ADHD/OCD","OCD",69.2,621,29.3,45
"HP22","Cornelius Fudge","HP","Harry Potter","demanding/unchallenging","demanding",69.2,1019,32.7,47
"HP22","Cornelius Fudge","HP","Harry Potter","mighty/puny","puny",69,141,25.4,274
"HP22","Cornelius Fudge","HP","Harry Potter","angry/good-humored","angry",69,346,21.5,257
"HP22","Cornelius Fudge","HP","Harry Potter","focused on the future/focused on the present","focused on the present",68.9,264,29.2,248
"HP22","Cornelius Fudge","HP","Harry Potter","hoarder/unprepared","unprepared",68.9,142,29.6,290
"HP22","Cornelius Fudge","HP","Harry Potter","intellectual/physical","intellectual",68.6,764,27.3,279
"HP22","Cornelius Fudge","HP","Harry Potter","helpless/resourceful","helpless",68.6,78,27.2,78
"HP22","Cornelius Fudge","HP","Harry Potter","cannibal/vegan","cannibal",68.5,424,26.2,64
"HP22","Cornelius Fudge","HP","Harry Potter","English/German","English",68.4,1109,33.1,50
"HP22","Cornelius Fudge","HP","Harry Potter","healthy/sickly","sickly",68.4,179,22.1,247
"HP22","Cornelius Fudge","HP","Harry Potter","chaotic/orderly","orderly",68.3,593,28.7,277
"HP22","Cornelius Fudge","HP","Harry Potter","fearmongering/reassuring","fearmongering",68.2,359,27.7,34
"HP22","Cornelius Fudge","HP","Harry Potter","cheery/sorrowful","sorrowful",68,628,23.1,265
"HP22","Cornelius Fudge","HP","Harry Potter","abstract/concrete","concrete",68,469,29.3,95
"HP22","Cornelius Fudge","HP","Harry Potter","rhythmic/stuttering","stuttering",67.9,145,27.3,51
"HP22","Cornelius Fudge","HP","Harry Potter","cocky/timid","cocky",67.5,939,28.3,32
"HP22","Cornelius Fudge","HP","Harry Potter","efficient/overprepared","overprepared",67.4,83,25.9,46
"HP22","Cornelius Fudge","HP","Harry Potter","respectful/rude","rude",67.4,380,23.7,280
"HP22","Cornelius Fudge","HP","Harry Potter","crazy/sane","crazy",67.3,516,25.8,112
"HP22","Cornelius Fudge","HP","Harry Potter","down2earth/head@clouds","head@clouds",67,442,32.2,275
"HP22","Cornelius Fudge","HP","Harry Potter","precise/vague","vague",67,153,27.4,226
"HP22","Cornelius Fudge","HP","Harry Potter","Italian/Swedish","Swedish",67,334,29.4,45
"HP22","Cornelius Fudge","HP","Harry Potter","boy/girl-next-door/celebrity","celebrity",67,414,30.9,32
"HP22","Cornelius Fudge","HP","Harry Potter","highbrow/lowbrow","highbrow",66.8,602,30.2,269
"HP22","Cornelius Fudge","HP","Harry Potter","exuberant/subdued","subdued",66.8,249,23.7,33
"HP22","Cornelius Fudge","HP","Harry Potter","flimsy/sturdy","flimsy",66.7,217,34.7,41
"HP22","Cornelius Fudge","HP","Harry Potter","innocent/worldly","worldly",66.6,929,23.8,258
"HP22","Cornelius Fudge","HP","Harry Potter","jock/nerd","nerd",66.5,764,30.3,283
"HP22","Cornelius Fudge","HP","Harry Potter","princess/queen","princess",66.1,303,26.3,20
"HP22","Cornelius Fudge","HP","Harry Potter","involved/remote","remote",66,90,27.7,254
"HP22","Cornelius Fudge","HP","Harry Potter","cautious/impulsive","cautious",65.9,530,32.2,261
"HP22","Cornelius Fudge","HP","Harry Potter","clean/perverted","perverted",65.9,342,27.1,58
"HP22","Cornelius Fudge","HP","Harry Potter","direct/roundabout","roundabout",65.8,145,29.7,263
"HP22","Cornelius Fudge","HP","Harry Potter","👻/🤖","🤖",65.7,370,31.2,90
"HP22","Cornelius Fudge","HP","Harry Potter","👨‍🚀/🧙","🧙",65.7,478,30.5,124
"HP22","Cornelius Fudge","HP","Harry Potter","expressive/stoic","stoic",65.6,384,26.1,279
"HP22","Cornelius Fudge","HP","Harry Potter","naive/paranoid","paranoid",65.6,633,33.4,31
"HP22","Cornelius Fudge","HP","Harry Potter","confidential/gossiping","gossiping",65.5,361,29.6,307
"HP22","Cornelius Fudge","HP","Harry Potter","circular/linear","linear",65.5,272,32.2,37
"HP22","Cornelius Fudge","HP","Harry Potter","ironic/profound","ironic",65.5,365,29.2,48
"HP22","Cornelius Fudge","HP","Harry Potter","mysterious/unambiguous","unambiguous",65.4,547,29.5,313
"HP22","Cornelius Fudge","HP","Harry Potter","🐐/🦒","🐐",65.4,582,30.4,156
"HP22","Cornelius Fudge","HP","Harry Potter","hard-work/natural-talent","hard-work",65.2,710,21.3,70
"HP22","Cornelius Fudge","HP","Harry Potter","cat person/dog person","cat person",65.1,504,30.3,32
"HP22","Cornelius Fudge","HP","Harry Potter","factual/poetic","factual",65,617,28.3,44
"HP22","Cornelius Fudge","HP","Harry Potter","air/earth","earth",64.9,703,30.5,57
"HP22","Cornelius Fudge","HP","Harry Potter","autistic/neurotypical","neurotypical",64.8,1037,28.3,261
"HP22","Cornelius Fudge","HP","Harry Potter","optimistic/pessimistic","pessimistic",64.8,510,30.3,263
"HP22","Cornelius Fudge","HP","Harry Potter","genocidal/not genocidal","genocidal",64.7,282,31.8,34
"HP22","Cornelius Fudge","HP","Harry Potter","muddy/washed","muddy",64.7,337,28.9,32
"HP22","Cornelius Fudge","HP","Harry Potter","🤣/😊","🤣",64.5,371,27.3,102
"HP22","Cornelius Fudge","HP","Harry Potter","hurried/leisurely","hurried",64.4,566,28.4,298
"HP22","Cornelius Fudge","HP","Harry Potter","anarchist/statist","statist",64.4,511,34.4,133
"HP22","Cornelius Fudge","HP","Harry Potter","hypochondriac/stoic","hypochondriac",64.4,275,30.1,36
"HP22","Cornelius Fudge","HP","Harry Potter","morning lark/night owl","morning lark",64.3,352,28.6,163
"HP22","Cornelius Fudge","HP","Harry Potter","queer/straight","straight",64.3,1139,31.8,124
"HP22","Cornelius Fudge","HP","Harry Potter","indiscreet/tactful","indiscreet",64,261,29.4,97
"HP22","Cornelius Fudge","HP","Harry Potter","folksy/presidential","presidential",63.9,669,31,50
"HP22","Cornelius Fudge","HP","Harry Potter","idealist/realist","idealist",63.6,524,31.7,91
"HP22","Cornelius Fudge","HP","Harry Potter","overspender/penny-pincher","penny-pincher",63.5,625,32,140
"HP22","Cornelius Fudge","HP","Harry Potter","orange/purple","orange",63.4,414,31.6,297
"HP22","Cornelius Fudge","HP","Harry Potter","clumsy/coordinated","clumsy",63.4,386,26.5,270
"HP22","Cornelius Fudge","HP","Harry Potter","domestic/industrial","industrial",63.4,488,28.5,74
"HP22","Cornelius Fudge","HP","Harry Potter","rural/urban","urban",63.4,1011,32.8,142
"HP22","Cornelius Fudge","HP","Harry Potter","messy/neat","neat",63,911,28.9,234
"HP22","Cornelius Fudge","HP","Harry Potter","resolute/wavering","wavering",63,155,30.5,84
"HP22","Cornelius Fudge","HP","Harry Potter","ambitious/realistic","ambitious",62.9,794,30.4,60
"HP22","Cornelius Fudge","HP","Harry Potter","awkward/suspicious","suspicious",62.8,912,31.3,277
"HP22","Cornelius Fudge","HP","Harry Potter","desperate/high standards","desperate",62.7,381,36,82
"HP22","Cornelius Fudge","HP","Harry Potter","libertarian/socialist","libertarian",62.6,397,31.6,242
"HP22","Cornelius Fudge","HP","Harry Potter","arcane/mainstream","mainstream",62.5,339,35.4,287
"HP22","Cornelius Fudge","HP","Harry Potter","cryptic/straightforward","cryptic",62.4,221,28.1,286
"HP22","Cornelius Fudge","HP","Harry Potter","genuine/sarcastic","sarcastic",62,610,26.2,231
"HP22","Cornelius Fudge","HP","Harry Potter","insider/outsider","insider",62,390,32.9,241
"HP22","Cornelius Fudge","HP","Harry Potter","eastern/western","western",62,879,31.7,136
"HP22","Cornelius Fudge","HP","Harry Potter","proactive/reactive","reactive",62,519,30,23
"HP22","Cornelius Fudge","HP","Harry Potter","high IQ/low IQ","low IQ",61.9,173,25.1,255
"HP22","Cornelius Fudge","HP","Harry Potter","Greek/Roman","Roman",61.9,381,27.2,36
"HP22","Cornelius Fudge","HP","Harry Potter","existentialist/nihilist","nihilist",61.8,214,28.2,66
"HP22","Cornelius Fudge","HP","Harry Potter","diligent/lazy","lazy",61.7,126,27.3,270
"HP22","Cornelius Fudge","HP","Harry Potter","👟/🥾","🥾",61.6,607,32.8,117
"HP22","Cornelius Fudge","HP","Harry Potter","extravagant/thrifty","extravagant",61.6,637,34.3,45
"HP22","Cornelius Fudge","HP","Harry Potter","short/tall","short",61.4,521,25.6,332
"HP22","Cornelius Fudge","HP","Harry Potter","assertive/passive","passive",61.4,272,29.4,267
"HP22","Cornelius Fudge","HP","Harry Potter","feisty/gracious","feisty",61.4,1059,24.6,230
"HP22","Cornelius Fudge","HP","Harry Potter","goof-off/studious","studious",61.3,1114,30.2,122
"HP22","Cornelius Fudge","HP","Harry Potter","on-time/tardy","on-time",61.3,1062,31.2,66
"HP22","Cornelius Fudge","HP","Harry Potter","complicated/simple","simple",61.2,273,31.9,249
"HP22","Cornelius Fudge","HP","Harry Potter","generalist/specialist","generalist",61.2,220,29.3,69
"HP22","Cornelius Fudge","HP","Harry Potter","indulgent/sober","indulgent",61,743,31.8,262
"HP22","Cornelius Fudge","HP","Harry Potter","regular/zany","regular",61,434,33.3,88
"HP22","Cornelius Fudge","HP","Harry Potter","envious/prideful","prideful",61,1256,35,69
"HP22","Cornelius Fudge","HP","Harry Potter","cultured/rustic","rustic",61,415,29.9,28
"HP22","Cornelius Fudge","HP","Harry Potter","claustrophobic/spelunker","claustrophobic",60.9,302,32.9,36
"HP22","Cornelius Fudge","HP","Harry Potter","melee/ranged","ranged",60.9,556,32.8,34
"HP22","Cornelius Fudge","HP","Harry Potter","child free/pronatalist","child free",60.7,942,30.9,198
"HP22","Cornelius Fudge","HP","Harry Potter","animalistic/human","human",60.7,1203,28.4,248
"HP22","Cornelius Fudge","HP","Harry Potter","centrist/radical","centrist",60.5,405,31.9,28
"HP22","Cornelius Fudge","HP","Harry Potter","💪/🧠","🧠",60.3,1162,26.4,146
"HP22","Cornelius Fudge","HP","Harry Potter","frugal/lavish","lavish",60.2,615,31.4,285
"HP22","Cornelius Fudge","HP","Harry Potter","lewd/tasteful","lewd",60.1,391,27.6,255
"HP22","Cornelius Fudge","HP","Harry Potter","macho/metrosexual","metrosexual",60.1,905,28.8,32
"HP22","Cornelius Fudge","HP","Harry Potter","plays hard/works hard","works hard",60,1091,31,289
"HP22","Cornelius Fudge","HP","Harry Potter","fantastical/realistic","fantastical",60,571,36.6,35
"HP22","Cornelius Fudge","HP","Harry Potter","fortunate/unlucky","unlucky",59.8,699,27.3,247
"HP22","Cornelius Fudge","HP","Harry Potter","triggered/trolling","triggered",59.8,1026,35.1,41
"HP22","Cornelius Fudge","HP","Harry Potter","average/deviant","average",59.4,418,31.6,214
"HP22","Cornelius Fudge","HP","Harry Potter","crafty/scholarly","scholarly",59.3,531,30.3,319
"HP22","Cornelius Fudge","HP","Harry Potter","pointed/random","pointed",59.1,1278,30.3,40
"HP22","Cornelius Fudge","HP","Harry Potter","fire/water","water",59.1,522,29.7,50
"HP22","Cornelius Fudge","HP","Harry Potter","consistent/variable","variable",59,433,30.5,39
"HP22","Cornelius Fudge","HP","Harry Potter","doer/thinker","thinker",59,374,31.6,56
"HP22","Cornelius Fudge","HP","Harry Potter","emotional/unemotional","unemotional",59,311,31.3,36
"HP22","Cornelius Fudge","HP","Harry Potter","analysis/common sense","analysis",58.8,803,31.8,24
"HP22","Cornelius Fudge","HP","Harry Potter","loud/quiet","loud",58.7,849,29.5,258
"HP22","Cornelius Fudge","HP","Harry Potter","hard/soft","hard",58.6,884,32,258
"HP22","Cornelius Fudge","HP","Harry Potter","oxymoron/tautology","oxymoron",58.4,689,30.9,19
"HP22","Cornelius Fudge","HP","Harry Potter","👨‍⚕️/👨‍🔧","👨‍⚕️",58.2,810,29.9,106
"HP22","Cornelius Fudge","HP","Harry Potter","empirical/theoretical","empirical",58.1,716,33.8,245
"HP22","Cornelius Fudge","HP","Harry Potter","persistent/quitter","quitter",58.1,40,31.4,119
"HP22","Cornelius Fudge","HP","Harry Potter","flower child/goth","flower child",57.8,1058,28.1,29
"HP22","Cornelius Fudge","HP","Harry Potter","gatherer/hunter","gatherer",57.6,701,28.4,41
"HP22","Cornelius Fudge","HP","Harry Potter","ferocious/pacifist","pacifist",57.4,576,28.7,223
"HP22","Cornelius Fudge","HP","Harry Potter","drop out/valedictorian","valedictorian",57.4,1144,30.3,94
"HP22","Cornelius Fudge","HP","Harry Potter","hard/soft","hard",57.3,925,31.1,83
"HP22","Cornelius Fudge","HP","Harry Potter","conspiracist/sheeple","sheeple",57.2,290,35.5,207
"HP22","Cornelius Fudge","HP","Harry Potter","objective/subjective","subjective",57.2,652,34.1,56
"HP22","Cornelius Fudge","HP","Harry Potter","bossy/meek","bossy",57.1,1245,33.1,307
"HP22","Cornelius Fudge","HP","Harry Potter","dominant/submissive","submissive",57,525,32.8,260
"HP22","Cornelius Fudge","HP","Harry Potter","frank/sugarcoated","sugarcoated",57,255,34.6,27
"HP22","Cornelius Fudge","HP","Harry Potter","plastic/wooden","wooden",56.9,1273,35.2,51
"HP22","Cornelius Fudge","HP","Harry Potter","gregarious/private","private",56.8,1096,29.8,230
"HP22","Cornelius Fudge","HP","Harry Potter","patriotic/unpatriotic","patriotic",56.6,1251,32.8,103
"HP22","Cornelius Fudge","HP","Harry Potter","sage/whippersnapper","whippersnapper",56.6,722,32.1,50
"HP22","Cornelius Fudge","HP","Harry Potter","eloquent/unpolished","eloquent",56.5,1081,30.9,244
"HP22","Cornelius Fudge","HP","Harry Potter","disreputable/prestigious","disreputable",56.5,500,32.2,246
"HP22","Cornelius Fudge","HP","Harry Potter","slacker/workaholic","workaholic",56.5,1426,32.3,90
"HP22","Cornelius Fudge","HP","Harry Potter","literary/mathematical","literary",56.3,1047,29.3,250
"HP22","Cornelius Fudge","HP","Harry Potter","backdoor/official","official",56.3,693,34.5,332
"HP22","Cornelius Fudge","HP","Harry Potter","captain/first-mate","first-mate",56.2,852,32.4,292
"HP22","Cornelius Fudge","HP","Harry Potter","contrarian/yes-man","yes-man",56.2,475,33.7,31
"HP22","Cornelius Fudge","HP","Harry Potter","French/Russian","French",56.1,1048,33.2,43
"HP22","Cornelius Fudge","HP","Harry Potter","believable/poorly-written","poorly-written",56.1,43,33.2,45
"HP22","Cornelius Fudge","HP","Harry Potter","never cries/often crying","often crying",56.1,687,33.8,40
"HP22","Cornelius Fudge","HP","Harry Potter","devout/heathen","devout",56,897,31.3,263
"HP22","Cornelius Fudge","HP","Harry Potter","flamboyant/modest","flamboyant",55.9,766,32.8,305
"HP22","Cornelius Fudge","HP","Harry Potter","reclusive/social","reclusive",55.9,717,29.3,146
"HP22","Cornelius Fudge","HP","Harry Potter","playful/shy","shy",55.8,392,24.6,253
"HP22","Cornelius Fudge","HP","Harry Potter","Coke/Pepsi","Pepsi",55.6,529,35.9,56
"HP22","Cornelius Fudge","HP","Harry Potter","🎨/🏀","🎨",55.5,1104,28,51
"HP22","Cornelius Fudge","HP","Harry Potter","rational/whimsical","rational",55.3,1054,32.8,303
"HP22","Cornelius Fudge","HP","Harry Potter","chatty/reserved","reserved",55,887,29.6,226
"HP22","Cornelius Fudge","HP","Harry Potter","slovenly/stylish","slovenly",55,575,31.3,261
"HP22","Cornelius Fudge","HP","Harry Potter","charming/trusting","charming",55,913,24.4,237
"HP22","Cornelius Fudge","HP","Harry Potter","proper/scandalous","proper",55,853,33.7,298
"HP22","Cornelius Fudge","HP","Harry Potter","chaste/lustful","chaste",54.9,684,30.3,226
